CCSM_Modern(1950-1999).txt	CNRM_Modern(1950-1999).txt	FGOALS_Modern(1950-1999).txt	GISS_Modern(1950-1999).txt	MIROC_Modern(1950-1999).txt	MRI_Modern(1950-1999).txt
-19.9324934025691	-17.3210337075797	-20.6294825004316	-15.5137066431391	-12.4611884429717	-17.1161573150103
-20.2963256382876	-17.7360541110636	-21.7841291949652	-15.8816143425499	-12.7834592825126	-17.0645626114022
-20.6879862866881	-19.1127817700219	-22.9095590390447	-16.5015035285059	-13.1318697240356	-17.4046260286136
-21.0701784362986	-19.3764403145559	-23.8125446655998	-17.0943172246956	-13.5083149048096	-19.0166474821067
-21.1365839655998	-18.9748798285578	-24.2914875203694	-17.4520394000055	-13.9162968309396	-19.3322790451116
-20.9335169414562	-19.7707007711155	-24.6402148346817	-17.4690228020951	-14.4391583998291	-19.113772325835
-20.981562716516	-20.566312354496	-24.8593064791709	-17.2307824219726	-15.0150730705715	-19.7763983247309
-21.3810412582796	-20.7009050908826	-24.9380262380373	-17.5510878760789	-15.5529645926713	-20.5636927622905
-21.7364361821086	-20.4684029092529	-24.6872568852638	-18.1771389585579	-15.8194671485811	-20.6648669877453
-21.6838380096917	-21.2784885515085	-24.3160217540065	-17.4936335744996	-15.954982244197	-20.1604007558904
-20.8788747965162	-20.2386456005018	-23.8249472163001	-15.7488743218325	-15.935322831101	-18.8883996816436
25.7691976000295	24.782563010313	26.3691528588191	25.5407339016942	26.9458694303307	26.1181468549979
25.1730480726376	23.3351243177298	26.0557931898203	24.8971351340196	27.2987877200089	24.0228956165767
25.0709221680349	23.8520569821797	25.6712506800192	25.6305599457821	27.2275180108604	24.7174051492775
25.6588635349401	24.5487792186732	25.2522501436447	26.0736504737974	26.8528056430657	25.4912713356882
26.0184046390902	24.9173620103757	24.86236917162	26.1776103049762	26.3585760221163	25.7150032485884
26.056505363962	24.9891788560117	24.5503739723151	25.9621870893816	25.8454265332495	25.9227055788827
26.0326905536994	25.1269782860383	24.3199741573679	25.8218599697155	25.3689387901489	26.0817777981898
26.0294102790399	25.435923737303	24.2190523973829	26.127828430068	25.003024807797	26.0400940591424
26.202209474445	25.2267607470007	23.968445450171	25.6870369531496	24.5586469099598	25.5246664910341
25.9648099477995	24.9185549120892	23.5965158154816	24.9249883186245	24.6200271807185	25.1358101010895
25.5923423407243	24.5553494113209	23.0145850798262	24.428850307995	24.6439402871873	24.8505609010001
21.4606538257039	19.7553702631213	17.5843810823051	20.279817031725	22.7102122597821	20.1433204874597
19.2073552520833	18.1568037323223	16.7274279851224	18.9039479071485	21.5931352486322	18.8972539657789
18.0195315689468	16.6124260458644	15.7008392956035	17.6266925399088	20.2868318930213	17.9231002941035
17.1121843419061	15.5182094604348	14.5728974412137	16.4906596031758	19.0302541740109	17.0271561952213
15.9784354341974	14.3907801306241	13.3393310924118	15.0248817019208	17.884558892684	15.7547173644995
14.3563342849897	12.978738876127	12.0442520871673	13.2311661590345	16.7946100908281	14.0311975396097
13.1586734899696	11.5883289181543	10.8528629903963	12.0524755789734	15.9356006763492	12.2967064163505
12.3964386618971	11.2171953175283	9.6970088281479	11.6090122552867	15.2013215621686	11.5691292049205
12.2244221725722	11.4694612107121	8.59908367227654	11.2049842826583	14.5014354277628	11.6961876913065
12.2295487171959	11.4613105274481	7.58003204340665	10.7715452898458	13.8033868761663	11.4913588666305
11.6118518269721	10.3314748711438	6.56786665032377	10.1352744581108	13.0296004110856	10.6034428238182
10.8788911974683	9.31932299455599	5.57252778516162	9.23002105837809	12.2204674549338	9.50843609080303
10.0603203315561	8.74710547173032	4.5092490385339	8.39025085957375	11.3575517749819	8.59540357350918
9.28947192567586	8.26750677224974	3.4485122108111	7.67496619912401	10.4218691345899	7.63462044686042
8.09087808450836	7.82542728741504	2.42766309580675	7.01744139167583	9.42832219149795	6.43773259655336
6.80425326072486	6.25377679171241	1.44609599639034	6.30480636075652	8.40194320961391	5.11071273520398
5.50764883336975	3.69046141972615	0.510019775952247	5.23485703226123	7.38059923099012	3.6129374885234
4.57969176240555	3.08452825606609	-0.297162676436421	3.88583761499533	6.41308126562468	2.45557414419034
3.35841808695171	2.84380965412198	-1.07712816291149	2.85042626653712	5.4845050248149	1.21607927777497
2.53429774884013	2.33501918009988	-1.95703662494492	2.18097960022055	4.60145937869193	-0.065569776934954
2.25403828569977	1.72707734876645	-3.06274999977646	1.51259246495249	3.76113022996113	-0.649436619401655
1.9034275951321	1.04679598564658	-4.35997532821867	0.723893805018434	2.94947615345496	-1.0275916830392
0.802661559867761	0.144063413165783	-5.54302709629762	-0.373873499922047	2.26041185010849	-1.69444036022826
-0.432214426497075	-0.961928234375225	-6.28942252717495	-1.74177254960395	1.82609685421893	-2.54335214192248
-1.90044054776402	-1.99973281480974	-6.82249309518865	-2.73647085732215	1.4777085617099	-3.36839211830327
-3.67525771802622	-2.74904218512414	-7.33082328920377	-3.30295781463667	1.0547644938197	-4.05096392940581
-5.20683225493175	-3.29798460630476	-7.92643618733968	-3.67161557013508	0.458872371015332	-4.75067163186603
-9.73646172294222	-6.89799888797084	-11.9267994782291	-7.84626629553295	-4.31364411938957	-9.85912742876274
-11.4256221597423	-8.06494808959519	-12.6471791928815	-9.24750264903062	-5.00466648528105	-10.8736472460611
-13.3934684959912	-9.93292647786613	-13.5621595164464	-10.7544531092603	-5.74997132463616	-12.4159667978772
-14.3094808129319	-11.4060881657231	-14.5252454109828	-11.9808895447912	-6.56772055969784	-13.1832190293731
-15.5939107516429	-12.1334733299119	-15.4272732109818	-12.8582670879251	-7.54581910444661	-13.8505213611302
-16.592545933357	-13.488655327497	-16.3101023861224	-13.449701502287	-8.63048155686229	-14.6285571560686
-17.1952778953278	-14.0794966957752	-17.1740676593671	-13.9069532179916	-9.66465166346442	-15.0185588611297
-17.9013771861452	-14.3322050651736	-17.9471167519774	-14.3714331758904	-10.574404496399	-15.2530328312299
-18.7983238077468	-15.672634779087	-18.6955655474395	-14.7675680657907	-11.371343593698	-15.6688168451468
-19.5127474169613	-16.9322613815688	-19.5565369051671	-15.2024270237639	-11.9769013768546	-16.4391242343971
-20.0501797287478	-17.57837355148	-20.627678069188	-15.6291855604274	-12.4060398832234	-17.3121800162002
-20.2114532930468	-17.9981737479679	-21.7225486281043	-16.1921596546522	-12.7382536197806	-17.2418377589329
-20.4336475976312	-19.2875260881851	-22.7823186854356	-17.0718070942455	-13.0621018575584	-17.5750057392848
-20.8097649750243	-19.4051430987343	-23.6360656418418	-17.6774403475936	-13.4543002416922	-19.1681486734917
-20.9227603187195	-18.9895713970219	-24.1708773159962	-17.7361158330636	-13.9090125339938	-19.5251541375478
-20.7692223349515	-20.0993437661663	-24.5861889644448	-17.5080078323676	-14.4560390316073	-19.4503258972567
-20.6638557297306	-20.9294271614728	-24.802148804225	-17.0982471433941	-15.0554448704815	-20.1622579368768
-20.9753269290143	-21.0172794528827	-24.8560637921743	-17.5300781613381	-15.5610478588259	-20.8618613475253
-21.3430579943308	-21.0016228755652	-24.6387509138181	-18.6179794832951	-15.8582792167341	-20.9289170354912
-21.4798028425024	-21.9179174174971	-24.2923609931196	-18.0520919690863	-15.9800697652585	-20.5229806101211
-20.8573918088654	-20.7286581688197	-23.7835032485671	-15.8760492476291	-15.9191947682306	-19.152961427676
24.8873359933343	24.3649145336971	26.2604697081586	26.0808395337396	26.9169758194075	25.5785814962831
24.7342806242501	23.4747987419808	25.9331592423301	25.6490465667488	27.345904553959	24.7253803675934
26.2194367349873	25.3303817829403	24.1428333416221	25.5717315485228	24.6313536121677	25.6487941278687
25.7897478253982	24.8259331057979	23.6913519930386	24.7628699213337	24.7070587854873	25.1963337028666
25.4021042247631	24.3379065184189	23.0253434630439	24.2391993504359	24.7640200312078	24.8382653369721
23.7962341147311	22.161769315111	20.0167321061138	22.4453526466209	24.5887463356453	22.3531963980035
22.9828909228787	21.1478188320749	19.3244353846172	21.721126568931	24.2305517571156	21.5458576948948
22.3598999374161	20.2933791226465	18.6483268070956	21.1036105485882	23.6169185367332	20.8489988020044
20.9961457310409	19.4181170807764	17.917561620774	20.3847579185828	22.8189864561708	19.7945507149659
19.5423615410065	18.3620910542505	17.0874223031919	19.3188082583764	21.8298774991676	18.8204403863915
18.6240743009125	17.1744226947367	16.0613190465741	18.1427696733317	20.6662150411234	17.9705404875045
17.5949536585791	15.9618766351682	14.8788678346764	16.7714790973532	19.44335300108	17.2573726944356
16.3679315073876	14.6529157698106	13.5593417673528	15.3136214491664	18.1780327716921	16.2601208156821
14.5260868025054	13.1034058975068	12.1411431452339	13.7270912610529	16.9614961967879	14.4850440281367
13.0995198007172	11.3921510475912	10.8602482311721	12.317907196017	16.0169499617418	12.3984152841925
12.0799826639112	10.6217997149795	9.6923450161497	11.1980799312313	15.2437833577121	11.1349566644149
11.8294520124911	10.7516836112105	8.54624208503667	10.6721488958601	14.4842227832538	11.1065690527502
12.0166306516412	11.0650114184271	7.4782875651586	10.4334001296282	13.7237164254732	11.2397988185306
11.3997009464191	10.3216286259232	6.44441376775955	10.0319743304683	12.9179338823323	10.6181759278813
10.7297713835059	9.3511350966801	5.40316427190948	9.24378331268652	12.0635831731382	9.42446538478734
9.86068627006481	8.57034772968068	4.34290016047073	8.43056596344816	11.2150915307523	8.4912233527603
9.0851541851148	8.05618971568365	3.2579353367534	7.66882271759654	10.2968453383499	7.62983747979635
7.86587816227233	7.80641535649088	2.25208602941077	7.02243206309882	9.3049719109333	6.32790557438546
6.27105052917275	6.00474639326658	1.35170238268508	6.22633543221569	8.23813298851253	4.69417501321369
5.22080420105721	2.96379195262393	0.505144624209976	5.17216741695526	7.16449211041676	3.08181287499727
4.45877041549993	2.8913186571442	-0.287248311056577	3.88236832800842	6.21903134776517	2.22118103909383
3.36549862396822	2.93971169326761	-1.07769557619701	2.8744798070333	5.40499185133297	1.13284569388669
2.49644728068836	2.18906975878	-1.9573923274593	2.14153791288149	4.62119202932572	-0.0341280307635625
2.1673936747705	1.52884032506317	-3.05532071450544	1.54317157627309	3.83768211383451	-0.66420818070256
1.80957592654204	0.861086472261018	-4.28941042692478	0.740559970654427	3.0419739735369	-1.09634560442476
0.661462485322305	0.0672493472737963	-5.40029440878035	-0.246715796138674	2.38289706260422	-1.68084035762783
-0.562354028583239	-0.833223747479405	-6.14841337491063	-1.38610130806036	1.9454390771608	-2.39411218165802
-2.24376757543488	-1.72139426888966	-6.71200592794128	-2.2830800603647	1.6028158664059	-3.15649930290377
-4.10140244308982	-2.54614152163236	-7.22593084519371	-2.91079696145734	1.20489428017559	-3.89578512285168
-5.25229584281047	-3.2502843346638	-7.8554365775504	-3.32540314608723	0.593090439997066	-4.70654764482514
-9.78787374097824	-6.77339953243469	-11.9514304449311	-7.49259591027621	-4.22466635056383	-9.86457926609351
-11.4025496745236	-7.94179507124072	-12.6744477270146	-8.57004665161891	-4.91549997198138	-10.9335704506196
-13.1112681781395	-9.7122546410839	-13.5633276709174	-9.71754758573272	-5.66259034125708	-12.3776756932779
-14.7447126278252	-11.6323800990144	-15.4078783464751	-11.7486653823991	-7.34590979381777	-13.7314485386501
-16.1427722181821	-12.9473367196485	-16.2782607490246	-12.3890119554626	-8.29215187626616	-14.4615848003428
-16.7584300630618	-13.558608316671	-17.1375090792429	-12.9290399683408	-9.2516850774632	-14.8791388291838
-17.7546404967025	-13.9458660406206	-17.9242395594228	-13.5915699562083	-10.2905714400857	-15.1502885534966
-18.8427921048036	-15.5755325596572	-18.6836419924727	-14.4034889165911	-11.2430361405169	-15.6115103502207
-19.598712559794	-17.0447155558415	-19.5504979566783	-14.9181239429324	-11.9306273237624	-16.5109192007376
-20.1218869820046	-17.7336332411214	-20.5576698867867	-15.2820919664178	-12.346424962149	-17.4876033026188
-19.8590594350857	-17.977509227365	-21.5841722937166	-15.9263362191904	-12.6674183040487	-17.3534091226979
-19.9097538062593	-18.9135698441564	-22.6032992454478	-16.9629656977796	-12.986333414869	-17.5567116086578
-20.1686324116061	-18.9032536805458	-23.4279794485666	-17.8123631866773	-13.3885071510839	-19.05889166975
-20.4651926018089	-18.7862891814657	-23.9708671868478	-18.1714484781898	-13.8512985174458	-19.704435103807
-20.5917035570566	-20.3805342006048	-24.4268364054638	-17.8983702497591	-14.4311246296653	-19.7492491920454
-20.5467225787167	-21.3262816012433	-24.6981770353026	-17.4932653483179	-15.0438448835003	-20.4462699894514
-20.7371390574851	-21.4138373041329	-24.8041438787597	-17.9203821811807	-15.547851433406	-21.0233924483014
-21.0032469674111	-21.5620734663239	-24.632014160793	-18.7213230167738	-15.8708935990436	-21.0033614066676
-21.2755328369767	-22.7098347429906	-24.2641665832944	-18.3709450760056	-15.9988042522932	-20.8516268047211
-20.8281412923752	-21.2717442899321	-23.763003584565	-16.8875788948369	-15.9332151796617	-19.5890003524288
25.7717863588262	26.6515385334987	26.3396140058486	27.6169598273257	26.1073628630879	26.3245015254983
24.7828555222488	25.3788058123219	26.1288755964838	26.5280613370197	26.8637547433502	25.7107071709453
24.9526702022821	25.0134381120779	25.8264354550721	26.3318807405714	27.4162007573044	25.7511879338483
26.4059183214784	25.6390702368593	24.8065896178895	26.5910273957851	24.5080833658733	25.9840535556584
25.7314500873888	24.6894542991059	23.8885109182866	24.6015287047291	24.7980220219225	25.2733845660642
25.3577793913576	24.1921085847516	23.2310955382507	24.0617297734655	24.8709134091258	24.9039264125394
24.3944175384915	23.0973230346439	21.2664704694168	23.2684035985307	24.8828243073397	23.238739285358
22.8754807409343	21.7523068498354	20.188488871748	22.131591523434	24.7860652566401	22.044575911371
21.9695885310887	20.3599658543353	19.6733771241464	21.4610449262404	24.3554869800073	21.4346710482614
22.0876484962487	19.9168199420817	19.1682426463265	21.2506110624447	23.7715888509587	21.2784042396226
22.0818425254976	19.7323589259009	18.502767715695	20.7818902377831	23.0573565308205	20.4982308272692
21.4614776026396	19.2580229804941	17.7108522936722	20.0250109156134	22.1901682990607	19.7381390882731
20.4605010387954	18.3185173079891	16.6582523576646	18.889744186294	21.143269696137	18.8612526006105
18.4504409388958	16.7342451850242	15.3835363083536	17.3644707586242	19.9440854545715	17.8224905521498
16.7756513992078	15.2010679030665	13.9805944396143	15.8376469875722	18.6268055374586	16.5927753267263
15.2272442276279	13.6377389379871	12.3942791644416	14.4061544068793	17.2473803792378	14.910590832019
13.5271283298433	11.7485160971443	10.9782971285146	12.7449512664897	16.2018661756595	12.969169198461
12.2164196633695	10.4668371629054	9.78501335406947	10.9379297308824	15.4248257930865	11.3395805060568
11.4963872823455	10.0208955627305	8.55899831634826	10.1496152596426	14.5900886814153	10.5699891740575
11.2513796528751	10.2071504708384	7.44081897988002	10.2973236559156	13.7842876994379	10.4965131806934
10.8574514273635	9.92829881029742	6.38761041398329	9.92860098867049	12.9525940298543	10.12561228566
10.4640997770684	9.20466170359028	5.3120657665633	9.13212145783542	12.0266473777923	9.21652456041443
9.6851083272254	8.3516891544581	4.2158578751831	8.38377492027686	11.1377160996017	8.3730808725425
8.8335351141839	7.7031417383077	3.12519729842448	7.69842949567457	10.2261124008464	7.52569736315712
7.78048964347261	7.30984387495752	2.09885468417233	7.03093913926197	9.21070329163518	6.22791309240568
6.36682007443413	5.7274047605296	1.28049980601401	6.27675991071337	8.08705753704006	4.53475360711131
5.19669353770951	3.05453753215757	0.499008075139075	5.17363281947669	6.98040971609796	2.96873745455237
4.49781961555733	3.05837920431869	-0.296269486108832	3.80128984254273	6.02420855144985	2.27684510368365
3.46417307605654	2.92844249253373	-1.06218049353192	2.7940630184089	5.31054118888536	1.21366854749624
2.51780808730433	2.07628735420042	-1.90670821039898	2.1727115302082	4.64405556867982	-0.0198757461960557
2.02140751717344	1.34440903558809	-2.99872900051724	1.57747904038055	3.91030344661546	-0.756401284296865
1.6633751460762	0.797134114190023	-4.19271031693467	0.874393640551333	3.17332821788424	-1.17896155970689
0.471386526391602	0.128340958570731	-5.29206937248578	-0.00604194471310874	2.50540092903138	-1.62142661932505
-1.15564886416884	-0.791657557519425	-5.99629959521249	-1.01735475481006	2.12067790282567	-2.26199822301326
-3.0495295909298	-1.61083568975713	-6.51422772930911	-1.86128487437799	1.81102371518824	-3.1182112492133
-9.71127219760699	-6.51389846747541	-11.8848758295628	-7.00128331690279	-4.11697150698165	-9.89127193555049
-11.2385877507161	-7.75822293171553	-12.6540138757611	-7.80272544689037	-4.84235822135174	-10.947893009699
-12.7406529387137	-9.461749753213	-13.5369787718909	-8.58130797346405	-5.58326649142299	-12.2649332219495
-14.08687207339	-11.1519636857576	-15.390473089134	-10.5532208150044	-7.19223318078529	-13.5754583954939
-15.0464177077742	-12.2813023484641	-16.2366561630104	-11.1935964967188	-8.00594933317493	-14.2170342616898
-15.8307081780436	-12.8964012470954	-17.0981997103233	-11.5608400383935	-8.91218605180132	-14.6364470029007
-17.1017419797541	-13.5556436158049	-17.8872207143437	-12.4922124958624	-10.0689746463527	-14.9836211292589
-18.7810069263053	-15.4800144211121	-18.6569034117252	-13.9811406090486	-11.1371863092387	-15.5695329774265
-19.564377230218	-17.1425334818144	-19.4683467947404	-14.855256949079	-11.9203010374793	-16.6467323318217
-19.996473438804	-17.8432096249103	-20.4219647507188	-14.9322992589762	-12.2973490953133	-17.7212543730911
-19.3134010596966	-17.7701365629056	-21.3598714507238	-15.4440780451755	-12.5766077838871	-17.4748974722885
-19.2666612821347	-17.8614295660291	-22.3191170151169	-16.5563001055395	-12.9099986205769	-17.4329990889133
-19.541267051384	-17.8002300703842	-23.1653324880384	-17.4359210714797	-13.3072940144115	-18.6950336304828
-19.9640959793748	-18.447371156332	-23.6643481511859	-18.2369852705226	-13.7770467490288	-19.5443662638655
-20.488035128036	-20.7303230390274	-24.145350217916	-18.3561146885364	-14.389622916397	-19.9404484523817
-20.6800007471498	-21.7103786450003	-24.5479356512863	-17.7490571910695	-15.0323261164043	-20.7814933281017
-20.705749051432	-21.7326292684661	-24.7631441342162	-18.2787647896242	-15.5840658690393	-21.3852224255313
-20.7728612567383	-22.1224978926884	-24.5901883395128	-19.5219898662732	-15.9073963278967	-21.4208636141986
-21.1093881006894	-23.5205529834105	-24.2665977117263	-19.2768360201389	-16.0418122581485	-21.2292679628893
-20.8363934864749	-21.8381199282158	-23.8165985108628	-17.6782473077275	-15.9939692313729	-19.8964495222217
25.9115603741708	26.5321943119054	25.8927195238525	27.7017499256365	25.9603211817838	26.4254595140834
25.312493449761	25.9845773239253	25.9025633191974	26.8990972196962	26.6985841081953	26.1944667394442
25.4245414740935	25.8664614053741	25.7483093512008	26.8012584268467	27.1136847907457	26.2010425859769
26.2046049788257	25.017277666255	24.5499286444797	25.5195189936702	24.772186708816	25.5952219401714
25.7811846463518	24.5729357597411	24.0851680268102	24.7055824706132	24.8341405801011	25.2146070426761
25.5108396627202	24.2672797029259	23.4687891492098	24.2471635500238	24.8741214321445	25.0038873949754
25.3367085032657	23.9041838239988	22.6864945100129	24.042042480297	24.88562381131	24.5878496400814
24.6994692259571	23.1947395910007	21.783547538724	23.5273719082372	24.8339083657481	23.6066105373579
23.758960934593	22.3083063168091	20.9703491724148	22.6429620595364	24.6786737756742	22.5747014929793
23.1731329723709	21.6539679425514	20.4215839649391	22.053262142658	24.3427093182767	22.2525090151403
23.1744741357755	21.5152937064882	19.9014835234578	21.8034911636873	23.8490696767533	22.3675594004282
23.2016569916865	21.1633765318693	19.2911179723555	21.4307648197762	23.2613322378754	21.8559362470106
21.8410838217783	19.6275001475136	17.4525142511754	19.6830108474568	21.6513133830921	20.2428394468241
19.9451511700612	17.7534514793896	16.131061827758	18.2041774374875	20.5214929360802	18.7701573375756
17.512265147481	15.9388640707039	14.5840942416512	16.6374420847713	19.2021260446614	17.0821683870761
16.0163043880878	14.296333145403	12.9134969118416	15.0081432407498	17.818844804131	15.4055039169886
14.475407473974	12.5909605719176	11.3798943384913	13.3041059952255	16.676490612293	13.7199180637519
12.6535602300168	10.9944734346338	9.96953915283083	11.5310576365282	15.7252852358108	12.0825699686828
11.4005100053992	9.85504913597735	8.67758086537487	10.5182392926584	14.8395876974052	10.5252555912514
10.7224704264862	9.23149027237541	7.5224092278456	10.0990727031977	13.9707179817035	9.76410228366456
10.225403240512	9.08808499603303	6.38431139381994	9.55235701253191	13.0234647122239	9.38905731848151
10.0033634974766	8.64961034286497	5.30463347866772	8.78562786296905	12.0658282255691	8.78968969111812
9.44628036560463	7.97179449548544	4.2144196779433	8.18225370750343	11.1266589725484	8.04428124185693
8.57728691897044	7.35661072397042	3.12081594408189	7.59425508168484	10.107097495219	7.26789371134439
7.76151784506269	6.65964233780051	2.15534450484956	6.92605244767867	9.07707200991057	6.21135936095293
6.55099605073449	5.4906075670115	1.32322426712126	6.03877063873693	8.00045958880101	4.71268908944778
5.47430596400193	4.2454199286652	0.525253478758956	4.94457692843025	6.94991878362186	3.24553536908385
4.62379369992113	3.54681452151434	-0.255144149565796	3.74377282853616	6.05198074746177	2.42218166392646
3.58694698483951	2.84238546044965	-1.08087313793162	2.82346854429872	5.28638481017138	1.31757854309828
2.53383458219729	1.86239807535366	-1.97002621388097	2.14674851556283	4.61876419840723	-0.0334337392116105
1.86215191242276	1.13369361789542	-2.98015977098003	1.55572447131091	4.00679639354791	-0.891060870471381
1.29752035634939	0.645863569202405	-4.08393542993608	0.910025678216073	3.39299278157217	-1.26598434667947
-0.07106617031628	0.0472316597316725	-5.04736208038678	0.163218222427294	2.84936583106843	-1.65744737096489
-1.82775940682755	-0.831987021039062	-5.73727123041024	-0.708615848235182	2.39645825223913	-2.33886853307114
-3.3474636599554	-1.65273446572454	-6.29323243367149	-1.48070373119754	1.95038971775776	-3.22181710294861
-5.82156827943252	-3.5394223030304	-8.22525943224159	-3.3552055677101	0.0694839366612131	-5.43899193793625
-7.36804936714631	-4.94933396265637	-10.1363291069408	-5.01203707184114	-2.00191172531864	-7.74464359861431
-8.71671284861115	-5.83228608911805	-11.2310789010281	-6.09488555333134	-3.36422360770507	-9.13772344996362
-9.66248652660138	-6.52153683171286	-11.8517593607018	-6.72831385351865	-4.05971524674758	-9.92065625773355
-10.9270174407442	-7.62973183624192	-12.6171520776922	-7.3822348872736	-4.78429541220086	-10.9275176886434
-12.3429041314477	-9.19082659330076	-13.5154723368093	-8.03771084473967	-5.55549499415243	-12.1243891666877
-16.5690374614997	-13.1648728262526	-17.8528859936954	-11.8554548011479	-9.89501456348056	-14.8332692984199
-18.5478850822923	-15.5154822541075	-18.643990800309	-13.4852384323656	-10.9560411991488	-15.5917347670849
-19.4468354869085	-17.2203258283238	-19.4165012744235	-14.8123144315582	-11.7263362051917	-16.8440170636485
-19.8327949514596	-17.8269801276234	-20.2605591799754	-15.3912626464116	-12.1909408667396	-17.9475383328163
-18.887991817641	-17.5465100276974	-21.011138416927	-15.598645992475	-12.5007989601312	-17.5545630949442
-18.0298424153806	-16.6666149761734	-21.7944306085039	-15.8927639414103	-12.8304115553273	-17.1913902112949
-18.01639959535	-16.5919245356932	-22.5355999080234	-16.272415595726	-13.2566826903972	-18.0132137552421
-19.0672488000312	-18.1441649702119	-23.1970722163652	-17.1554574104268	-13.7515084144872	-18.9745884825827
-20.3240259154222	-21.052490515524	-23.8593403752514	-17.9163537827707	-14.3598896840321	-19.8371594562644
-20.9001459092693	-21.8812745325254	-24.3286713190156	-18.262671598104	-15.0140262386932	-20.9673486676431
-20.8368512259322	-21.8523278373872	-24.5772879684854	-19.0319120598398	-15.5496255196346	-21.7479234558635
-20.71606651148	-22.6637346831151	-24.529565947928	-19.9483801025325	-15.8857353977564	-21.900403213914
-21.1045189408534	-24.2722264481208	-24.3043350655838	-19.6817608495488	-16.0244812391895	-21.6315595676726
-21.0456539283894	-22.3795813576273	-23.8945386304672	-18.3934058764101	-15.9574311687514	-20.1987628443781
25.9873162159708	26.6755851447698	25.3835698152344	27.7064188603684	25.8160711832468	26.4361188325785
25.7048293614231	26.1859930531604	25.6011774955234	27.1099664028336	26.5825713263891	26.5322515570662
25.7616553455461	26.1321099420556	25.6885600648093	27.0569870060507	27.0478021043319	26.4077205959535
26.1361904826405	24.7147012870885	24.7541561757947	25.4785979857998	24.8229485654239	25.4611393235697
25.722607553939	24.3922149652915	24.3155904362756	24.9146813546909	24.8458450137045	25.1770323793562
21.291346743336	18.8532784561718	17.098940003055	19.1737229178591	21.240784799817	19.613596977972
18.8181044661411	16.8642006022096	15.4015678730952	17.5368192778284	19.8761190584497	17.824693195131
16.6910664206206	14.9854182164981	13.5923836047749	15.6340107391543	18.4616660876665	16.0363239754169
15.2985076573641	13.3368112195531	11.8942890370117	13.9471917508932	17.2772543935083	14.3517961998059
13.563074622725	11.8912963248558	10.3120535163216	12.535327670409	16.2422848682321	12.9352977176219
12.0571578329407	10.4245259710257	8.81787211073721	11.2665158864649	15.227830604446	11.2199664404065
10.8858776941836	9.12816865902355	7.56733904552329	10.0259193533352	14.2744376074782	9.83689908977672
10.0544630202126	8.61965939851587	6.46703199359925	9.07151259750155	13.2958203429487	9.12540518972374
9.69034741866806	8.13214553489005	5.34515164628662	8.31419246939343	12.2180765755184	8.30587653679883
9.22672628059405	7.53562135678317	4.24691192862753	7.81015112543223	11.1697011474501	7.46061778434466
8.42378448359148	7.10227155327128	3.17942355771981	7.49254207756443	10.0806906487142	6.90468834939731
7.79710523811171	6.40686072788735	2.21323106613467	6.8375617149234	8.96690925437503	6.21035154547928
6.8077598288023	5.55024543238729	1.38254408562056	5.70716597011854	7.93733947072045	4.89092967649276
5.73448750921635	4.71177988667837	0.587186555766291	4.62506348932634	6.93108047213298	3.42963619180426
4.6936395587382	3.80819866375986	-0.200977628943094	3.68384585296279	6.0346188396397	2.3888021669133
3.62459707816866	2.7774643981759	-1.07217222279343	2.84231007267681	5.25300230251235	1.32273113038008
2.52295844897009	1.75278866695493	-1.99104402674336	2.08272863097476	4.58669602623386	-0.070340800170975
1.76167363351319	0.940206337238576	-2.97928481865573	1.49224620328919	4.02637790545893	-1.00860351824636
1.07645272300256	0.389198846874811	-3.98567336713288	0.917788061914001	3.56842464117997	-1.39133280813924
-0.152215422839014	-0.169210415904675	-4.89986610981157	0.275769151106775	3.15619628837733	-1.74627853368171
-1.757691082908	-0.94691992038238	-5.5465939083236	-0.46628115943543	2.64349200681793	-2.36869275316007
-2.9903277610411	-1.84537179722721	-6.04829314283662	-1.20212133094421	2.0841152049859	-3.14998781652447
-4.16957798991738	-2.67565897801245	-6.563412722951	-1.92587603089224	1.50269936423187	-3.96512779157317
-5.24680340715236	-3.23947864752282	-7.25360142929289	-2.56835737884035	0.833112373714076	-4.73641574732713
-5.78457649243957	-3.51068673780957	-7.96990608148093	-3.20533563897824	0.133560606272507	-5.45216467677228
-6.26378572073274	-3.92915372499462	-8.65239564878738	-3.85886496149903	-0.575596692380612	-6.16024432194701
-7.33768453124958	-5.01088244825019	-9.876395891721	-5.0788150027249	-1.94796896938239	-7.73304755179888
-8.8067459033572	-5.88284960554023	-11.0768794110742	-5.99470084770356	-3.32178576741453	-9.13835881800389
-9.7042779572893	-6.66331770737632	-11.7460422042772	-6.61567806758583	-4.01490224252108	-9.9502919654225
-14.8996362142963	-11.5886450861467	-17.0009726230836	-10.2690251432818	-8.73538375805038	-14.2412133430357
-16.1640435582704	-12.8401526840006	-17.8413652025995	-11.4190322777816	-9.82529727154898	-14.7591771258306
-18.2077745448488	-15.5444502402506	-18.6003032751552	-13.1880525741652	-10.8817618163418	-15.7280033748523
-19.3445341094201	-17.2719170709896	-19.3769714932316	-14.9725141113129	-11.6458426836576	-17.109981255608
-19.7751480010568	-17.569777155142	-20.0835767198126	-16.437203872502	-12.0810748434834	-18.0614059768175
-18.6597239419379	-16.7877907971481	-20.6383582582994	-16.2342381328662	-12.3934124801039	-17.4698904980657
